Name,No_features,No_instances,Accuracy,Precision,Recall,F1_Score,Split_points,Train_set_size,Min_instances_node,Run_time,Memory_use
Dry Bean Dataset,16,13611,0.852157943,0.8492343841216802,0.8104788915154497,0.8294041535764975,4,0.6,16.332,80678.8,1.696854
Dry Bean Dataset,16,13611,0.8600550964187328,0.8622548557758609,0.8340684905054232,0.8479274986865499,4,0.6,8.166,121579.24,2.079806
Dry Bean Dataset,16,13611,0.7737512242899118,0.7619566616186907,0.7215140560731107,0.7411840825976374,4,0.7,190.54,14244.97,1.654275
Dry Bean Dataset,16,13611,0.8124387855044074,0.7983127032177844,0.7496224821131757,0.773201818,4,0.7,95.27,25265.43,1.656883
Dry Bean Dataset,16,13611,0.8518609206660137,0.8628803539975577,0.8176208063230049,0.8396411111804103,4,0.7,47.635,43826.76,1.539262
Dry Bean Dataset,16,13611,0.8611655239960823,0.8672135851048373,0.8295316543889836,0.8479541927876287,4,0.7,19.054,80789.65,2.021278
Dry Bean Dataset,16,13611,0.8667972575905974,0.8672762662799943,0.8458519050401275,0.8564301192522286,4,0.7,9.527,138497.47,2.471598
Dry Bean Dataset,16,13611,0.7833272126331252,0.7605174864202692,0.7048422040739878,0.7316221741905116,4,0.8,217.76,15076.5,1.969131
Dry Bean Dataset,16,13611,0.8270290121189864,0.8195392161700195,0.7731358990780743,0.7956615667026969,4,0.8,108.88,27069.57,2.057467
Dry Bean Dataset,16,13611,0.8479618068307014,0.8314484522067458,0.82548855,0.8284577822386878,4,0.8,54.44,46403.83,1.957851
Dry Bean Dataset,16,13611,0.8644876973925817,0.8682827112032563,0.8560990509256242,0.8621478390939726,4,0.8,21.776,95060.71,2.407598
Dry Bean Dataset,16,13611,0.8733015056922512,0.8814195277516002,0.8675982564030679,0.8744542821289902,4,0.8,10.888,135684.41,2.702718
Dry Bean Dataset,16,13611,0.7723935389133627,0.6466225341076477,0.6686538990791117,0.6574536998521614,4,0.9,244.98,16009.89,2.194787
Dry Bean Dataset,16,13611,0.8340675477239354,0.8081007518734501,0.7555653301853914,0.7809505090861851,4,0.9,122.49,26575.74,2.241363
Dry Bean Dataset,16,13611,0.8458149779735683,0.81175498,0.7933836480877222,0.8024641811878657,4,0.9,61.245,44702.78,2.330467
Dry Bean Dataset,16,13611,0.8597650513950074,0.8491031299002657,0.8361216827807149,0.8425624076791693,4,0.9,24.498,83263.13,2.537662
Dry Bean Dataset,16,13611,0.8700440528634361,0.8739529029009038,0.8725148950322527,0.8732333069526194,4,0.9,12.249,143267.64,2.936726
Dry Bean Dataset,16,13611,0.8238319130179254,0.8193784067517308,0.7844626928451405,0.8015404912384221,5,0.5,136.1,17214.83,1.462699
Dry Bean Dataset,16,13611,0.8444019982368498,0.8419076153295417,0.8022503978354832,0.8216007390173581,5,0.5,68.05,26414.58,1.503875
Dry Bean Dataset,16,13611,0.857184837,0.8654734642859313,0.8126265790942726,0.8382178921381489,5,0.5,34.025,45352.84,1.589014
Dry Bean Dataset,16,13611,0.8717308257419923,0.8704729505383492,0.8495927748286578,0.8599061286490891,5,0.5,13.61,104956.37,1.906726
Dry Bean Dataset,16,13611,0.8715838965618572,0.8658125770230759,0.8578383810294801,0.8618070333538965,5,0.5,6.805,147678.98,2.177822
Dry Bean Dataset,16,13611,0.824793388,0.8398288805140866,0.7696662732655529,0.8032182801273063,5,0.6,163.32,17444.89,1.646973
Dry Bean Dataset,16,13611,0.8361799816345271,0.8483249482652836,0.7808916747980515,0.8132127799902705,5,0.6,81.66,27574.95,1.386083
Dry Bean Dataset,16,13611,0.8611570247933884,0.8705295013142135,0.8294135844614843,0.8494743148827508,5,0.6,40.83,52721.78,1.802774
Dry Bean Dataset,16,13611,0.8699724517906336,0.8783529757578198,0.8520922807681434,0.8650233662237059,5,0.6,16.332,97497.89,2.055702
Dry Bean Dataset,16,13611,0.86758494,0.8744259040827755,0.8583695169878444,0.8663233198820892,5,0.6,8.166,518219.46,2.31643
Dry Bean Dataset,16,13611,0.8207639569049952,0.8399532125971031,0.7713606195455001,0.8041969447957845,5,0.7,190.54,16921.6,1.517955
Dry Bean Dataset,16,13611,0.8288442703232125,0.8397800830732475,0.7914144819050029,0.8148802523363191,5,0.7,95.27,25533.88,1.869915
Dry Bean Dataset,16,13611,0.8494123408423114,0.8503552601893328,0.8316812234436355,0.8409145818626802,5,0.7,47.635,45530.59,1.965726
Dry Bean Dataset,16,13611,0.8650832517140059,0.8715213405265106,0.8509578149472078,0.8611168306537067,5,0.7,19.054,91326.14,2.215974
Dry Bean Dataset,16,13611,0.8675318315377081,0.8710438162183313,0.8622215404174173,0.8666102257401401,5,0.7,9.527,133782.49,2.069606
Dry Bean Dataset,16,13611,0.8262945280940139,0.7965828509621499,0.7747384968892032,0.785508835,5,0.8,217.76,17184.24,1.818379
Dry Bean Dataset,16,13611,0.8380462724935732,0.8344320265215677,0.786168641,0.8095816638691851,5,0.8,108.88,26266.02,1.812627
Dry Bean Dataset,16,13611,0.8619170033051781,0.8614571053860269,0.8269732265642633,0.8438630229592053,5,0.8,54.44,44918.54,2.14375
Dry Bean Dataset,16,13611,0.8747704737421961,0.8735669359377665,0.8538731311970859,0.8636077732486622,5,0.8,21.776,101078.05,2.391902
Dry Bean Dataset,16,13611,0.8718325376423063,0.8740588849688985,0.861284419,0.8676246334574266,5,0.8,10.888,156120.97,2.536422
Dry Bean Dataset,16,13611,0.8267254038179148,0.8332635655367261,0.7756435324642953,0.8034217715239265,5,0.9,244.98,18102.85,2.087131
Dry Bean Dataset,16,13611,0.8531571218795888,0.8497932234958535,0.8195969767391501,0.8344220023965306,5,0.9,122.49,27750.93,2.234283
Dry Bean Dataset,16,13611,0.8627019089574156,0.8598375039374113,0.8389117529028257,0.8492457432845996,5,0.9,61.245,672433.13,2.326051
Dry Bean Dataset,16,13611,0.8759177679882526,0.8670892463963444,0.8666354448360999,0.8668622862250579,5,0.9,24.498,444226.49,2.27071
Dry Bean Dataset,16,13611,0.881791483,0.8797531473624786,0.8754054049112332,0.8775738911918894,5,0.9,12.249,1245236.75,3.086534
Dry Bean Dataset,16,13611,0.8076697032030561,0.8061658894319628,0.7468900250813819,0.7753967590616577,6,0.5,136.1,15876.53,1.455411
Dry Bean Dataset,16,13611,0.8313253012048193,0.8296436044766108,0.7813787018965475,0.8047881648046532,6,0.5,68.05,571545.85,1.502667
Dry Bean Dataset,16,13611,0.8461651483984719,0.8491777603297124,0.8040733139729296,0.8260102612525863,6,0.5,34.025,50414.9,1.593918
Dry Bean Dataset,16,13611,0.8617396414928005,0.8547307820257749,0.8434790807330442,0.8490676566041426,6,0.5,13.61,110468.53,1.889854
Dry Bean Dataset,16,13611,0.870555392,0.8719831482777949,0.8614664917634727,0.8666929182965555,6,0.5,6.805,166559.74,2.230166
Dry Bean Dataset,16,13611,0.7985307621671258,0.7509464455773441,0.7279932030981605,0.7392917064068482,6,0.6,163.32,16332.58,1.639587
Dry Bean Dataset,16,13611,0.8348943985307622,0.8230908853227137,0.7772216888789811,0.7994989207786952,6,0.6,81.66,28702.23,1.685459
Dry Bean Dataset,16,13611,0.8494031221303948,0.8290074486870892,0.811924528,0.8203770673528875,6,0.6,40.83,52289.43,1.786374
Dry Bean Dataset,16,13611,0.8758494031221304,0.8709230131512188,0.867205745,0.8690604039240916,6,0.6,16.332,108487.43,2.067398
Dry Bean Dataset,16,13611,0.878236915,0.8789030783293025,0.8699447349576152,0.874400962,6,0.6,8.166,152200.18,2.110982
Dry Bean Dataset,16,13611,0.7962781586679726,0.673246887,0.700674218,0.6866867895153189,6,0.7,190.54,16435.63,1.600627
Dry Bean Dataset,16,13611,0.8303134182174339,0.823835978,0.7741377127602249,0.7982140174259896,6,0.7,95.27,28804.51,1.710051
Dry Bean Dataset,16,13611,0.8555337904015671,0.843920384,0.8185991067994219,0.831066915,6,0.7,47.635,54067.12,1.665918
Dry Bean Dataset,16,13611,0.8675318315377081,0.859217898,0.8577765309181636,0.85849661,6,0.7,19.054,104794.64,2.238366
Dry Bean Dataset,16,13611,0.8707149853085211,0.8662306329390326,0.8667136755358813,0.8664720869155732,6,0.7,9.527,144327.48,2.373654
Dry Bean Dataset,16,13611,0.7785530664708042,0.7182988159691368,0.6894098956434213,0.7035579273936745,6,0.8,217.76,16379.3,1.874819
Dry Bean Dataset,16,13611,0.8207858979067205,0.800589958,0.7453916344563799,0.7720053849522536,6,0.8,108.88,27472.95,1.933195
Dry Bean Dataset,16,13611,0.8340066103562247,0.8136560043914961,0.7796649182667341,0.7962978871861693,6,0.8,54.44,48487.14,2.14527
Dry Bean Dataset,16,13611,0.8633859713551231,0.8636962585020908,0.8537495230669684,0.8586940870962624,6,0.8,21.776,111699.78,2.465766
Dry Bean Dataset,16,13611,0.8725670216672787,0.8735890159896956,0.8644159857879027,0.8689782936848507,6,0.8,10.888,165865.28,2.787278
Dry Bean Dataset,16,13611,0.7878120411160059,0.7208880579138472,0.7072271195918436,0.71399225,6,0.9,244.98,17150.19,2.193531
Dry Bean Dataset,16,13611,0.8458149779735683,0.8336564016125602,0.8056197607994838,0.8193983250117622,6,0.9,122.49,28992.97,2.239931
Dry Bean Dataset,16,13611,0.8568281938325991,0.8384504690047409,0.8223118450854738,0.830302743,6,0.9,61.245,49863.82,2.322734
Dry Bean Dataset,16,13611,0.8715124816446402,0.876448805,0.8632179598454099,0.86978307,6,0.9,24.498,107635.34,2.623062
Dry Bean Dataset,16,13611,0.881791483,0.8897871992520224,0.8840165563286867,0.8868924910925183,6,0.9,12.249,184177,3.064174
Dry Bean Dataset,16,13611,0.7801939465177784,0.7298739206976074,0.6803197350453208,0.7042261611705961,7,0.5,136.1,16684.51,1.453299
Dry Bean Dataset,16,13611,0.8245665589186012,0.8039086736754016,0.7544298159487771,0.778383742,7,0.5,68.05,29918.76,1.507534
Dry Bean Dataset,16,13611,0.8451366441375258,0.815144374,0.7916966654759576,0.8032494400524326,7,0.5,34.025,51071.17,1.598718
Dry Bean Dataset,16,13611,0.8599764913311784,0.8464695593257687,0.8427986029050921,0.844630092,7,0.5,13.61,110959.7,1.728358
Dry Bean Dataset,16,13611,0.8582133411695563,0.8436025280397974,0.8443320785426406,0.8439671456299169,7,0.5,6.805,163818.37,2.093022
Dry Bean Dataset,16,13611,0.8179981634527089,0.7579646956226002,0.730184644,0.7438153774732981,7,0.6,163.32,16929.38,1.597347
Dry Bean Dataset,16,13611,0.8380165289256198,0.8393670109366519,0.7496432823449687,0.7919720140656372,7,0.6,81.66,30529.26,1.691987
Dry Bean Dataset,16,13611,0.8486685032139578,0.8410699061960418,0.7898868729809422,0.8146752711605407,7,0.6,40.83,51150.38,1.617734
Dry Bean Dataset,16,13611,0.869605142,0.861512244,0.8392716320181551,0.8502465212696678,7,0.6,16.332,112493.15,2.063078
Dry Bean Dataset,16,13611,0.8681359044995408,0.8620618124681118,0.846270791,0.8540933191335532,7,0.6,8.166,163956.68,2.324718
Dry Bean Dataset,16,13611,0.7857492654260528,0.7336444921962118,0.70008014,0.7164694350456454,7,0.7,190.54,18467.34,1.828203
Dry Bean Dataset,16,13611,0.8298237022526934,0.8195810204169022,0.7665307704030322,0.7921687167625281,7,0.7,95.27,32122.96,1.87767
Dry Bean Dataset,16,13611,0.8486777668952008,0.8390592081999116,0.815935975,0.827336055,7,0.7,47.635,53852.26,1.972542
Dry Bean Dataset,16,13611,0.8658178256611165,0.8717183159981664,0.8500042897643295,0.8607243763712208,7,0.7,19.054,112030.05,2.024822
Dry Bean Dataset,16,13611,0.8692458374142997,0.8727176068260486,0.8614158354869864,0.8670298929539456,7,0.7,9.527,159591.85,2.496238
Dry Bean Dataset,16,13611,0.786265149,0.7473222027844075,0.7025924272270013,0.72426736,7,0.8,217.76,18980.78,2.012323
Dry Bean Dataset,16,13611,0.8200514138817481,0.8026028511261414,0.7516219061435127,0.7762762522190157,7,0.8,108.88,32797.91,2.064918
Dry Bean Dataset,16,13611,0.8402497245684907,0.8182733461404432,0.7952832192794604,0.8066145,7,0.8,54.44,58855,2.151742
Dry Bean Dataset,16,13611,0.8677928755049578,0.8661643839874483,0.8586185587250935,0.8623749650825016,7,0.8,21.776,118056.35,2.194646
Dry Bean Dataset,16,13611,0.8674256334924716,0.8696045758400964,0.8650119648238496,0.8673021905802087,7,0.8,10.888,1181104.09,2.788054
Dry Bean Dataset,16,13611,0.7804698972099853,0.7404891311059921,0.6937783874868131,0.7163731293786318,7,0.9,244.98,18552.09,2.196035
Dry Bean Dataset,16,13611,0.8259911894273128,0.8039306412992505,0.7698951230949523,0.786544857,7,0.9,122.49,31944.86,2.082603
Dry Bean Dataset,16,13611,0.8597650513950074,0.8403199248838921,0.8277453100864881,0.8339852209763521,7,0.9,61.245,51338.65,1.90299
Dry Bean Dataset,16,13611,0.8700440528634361,0.8696019257168132,0.8620078292152937,0.8657882252436027,7,0.9,24.498,1060320.3,2.600006
Dry Bean Dataset,16,13611,0.8700440528634361,0.8663260308748847,0.871293217,0.8688025241984471,7,0.9,12.249,1843960.25,3.068958
Dry Bean Dataset,16,13611,0.8039964736996768,0.7988963322687287,0.7600212739668376,0.7789740853392647,8,0.5,136.1,16850.78,1.450643
Dry Bean Dataset,16,13611,0.8349985307081986,0.818850235,0.806060245,0.8124049034742231,8,0.5,68.05,29109.89,1.500966
Dry Bean Dataset,16,13611,0.8546870408463121,0.8389562499703177,0.8401565978743878,0.839555995,8,0.5,34.025,50643.91,1.532198
Dry Bean Dataset,16,13611,0.8662944460769909,0.8660704866410409,0.8611614530778956,0.8636089937811634,8,0.5,13.61,115677.99,1.607094
Dry Bean Dataset,16,13611,0.8676168086982075,0.8674015502723993,0.8645874214093842,0.8659921996481424,8,0.5,6.805,170279.97,1.976142
Dry Bean Dataset,16,13611,0.8066115702479338,0.8207300896914936,0.7653717504729516,0.7920848579910528,8,0.6,163.32,16242.14,1.381787
Dry Bean Dataset,16,13611,0.835445363,0.832040809,0.8049404734525146,0.8182663171658484,8,0.6,81.66,28879.5,1.681622
Dry Bean Dataset,16,13611,0.8492194674012856,0.8426657103281067,0.8318324593568519,0.837214042,8,0.6,40.83,51968.58,1.768982
Dry Bean Dataset,16,13611,0.8629935720844811,0.8638066886973279,0.8575799718125232,0.8606820684030555,8,0.6,16.332,113900.94,1.909526
Dry Bean Dataset,16,13611,0.8633608815426997,0.8628418003963148,0.8602274528487087,0.8615326432973822,8,0.6,8.166,153945.75,2.242414
Dry Bean Dataset,16,13611,0.7872184133202742,0.8064211323691813,0.7486210653548991,0.7764469004410118,8,0.7,190.54,17479.16,1.820259
Dry Bean Dataset,16,13611,0.8305582761998042,0.8392003821932151,0.7998213988728345,0.8190378326562899,8,0.7,95.27,29941.62,1.816982
Dry Bean Dataset,16,13611,0.8540646425073457,0.847005466,0.8295866473061604,0.8382055710643143,8,0.7,47.635,52287.46,1.954806
Dry Bean Dataset,16,13611,0.8643486777668952,0.8657764198285848,0.8510930084353028,0.858371925,8,0.7,19.054,113001.27,2.217078
Dry Bean Dataset,16,13611,0.8756121449559255,0.8770753421718267,0.8637307183822266,0.8703518818498349,8,0.7,9.527,165072.84,2.234398
Dry Bean Dataset,16,13611,0.7818582445831803,0.7968008662389724,0.7289262530610527,0.7613537997932939,8,0.8,217.76,17301.22,1.580051
Dry Bean Dataset,16,13611,0.8413514506059493,0.8544360784979307,0.8041498805061668,0.8285306730039322,8,0.8,108.88,214631.04,2.046771
Dry Bean Dataset,16,13611,0.8560411311053985,0.857130884,0.8340555128832646,0.8454357727047137,8,0.8,54.44,54072.92,2.138814
Dry Bean Dataset,16,13611,0.8674256334924716,0.8721996470488987,0.8592175774032106,0.8656599428094908,8,0.8,21.776,118205.03,2.425662
Dry Bean Dataset,16,13611,0.868160118,0.8751415364958317,0.864893174,0.8699871751047618,8,0.8,10.888,200143.94,2.804934
Dry Bean Dataset,16,13611,0.7944199706314243,0.8118196398841501,0.7458603176968597,0.7774434684989546,8,0.9,244.98,19951.76,2.190435
Dry Bean Dataset,16,13611,0.8392070484581498,0.8505626369853267,0.8038992677847878,0.8265728924989796,8,0.9,122.49,35112.73,2.237963
Dry Bean Dataset,16,13611,0.8538913362701909,0.8513192779895454,0.8431804760892628,0.8472303314194615,8,0.9,61.245,58870.76,2.330206
Dry Bean Dataset,16,13611,0.8678414096916299,0.8670134191405816,0.8620669334504669,0.8645331009387759,8,0.9,24.498,126120.06,2.603646
Dry Bean Dataset,16,13611,0.8788546255506607,0.8829095704466602,0.8804657301674511,0.881685957,8,0.9,12.249,198870.94,3.046166
Dry Bean Dataset,16,13611,0.7593300029385835,0.6623411570334535,0.6757725823258509,0.6689894601687568,9,0.5,136.1,19037.48,1.455083
Dry Bean Dataset,16,13611,0.8060534822215693,0.7642201051111902,0.726860469,0.7450722564104858,9,0.5,68.05,33852.64,1.506446
Dry Bean Dataset,16,13611,0.8394064061122539,0.8346485294513631,0.794789327,0.8142314115148878,9,0.5,34.025,59877.46,1.60151
Dry Bean Dataset,16,13611,0.864678225,0.8658779079319897,0.8436183429000904,0.854603203,9,0.5,13.61,131569.97,1.904454
Dry Bean Dataset,16,13611,0.868939171,0.8756061177042992,0.8551043614437699,0.8652338090936537,9,0.5,6.805,189148.78,2.198294
Dry Bean Dataset,16,13611,0.7917355371900826,0.6556135197209769,0.6796922990228456,0.6674358101858935,9,0.6,163.32,19582.96,1.642627
Dry Bean Dataset,16,13611,0.8269972451790634,0.8196554140325362,0.7629710632532501,0.7902981173652625,9,0.6,81.66,36507.35,1.455974
Dry Bean Dataset,16,13611,0.8543617998163453,0.8425767548612081,0.8174148558698787,0.8298051052569535,9,0.6,40.83,60664.79,1.564662
Dry Bean Dataset,16,13611,0.8734618916437098,0.8741989141484448,0.8635169749768857,0.868825113,9,0.6,16.332,131199.56,2.058694
Dry Bean Dataset,16,13611,0.8725436179981635,0.8725929688783233,0.8673723695236146,0.8699748372467856,9,0.6,8.166,187893.62,2.271294
Dry Bean Dataset,16,13611,0.7825661116552399,0.6498289615699014,0.6745108030446075,0.6619398834373045,9,0.7,190.54,21182.83,1.813707
Dry Bean Dataset,16,13611,0.8161116552399609,0.7984268154950528,0.7405655446381874,0.7684084791943163,9,0.7,95.27,35408.53,1.877582
Dry Bean Dataset,16,13611,0.836924584,0.8203777271589846,0.7894700633407402,0.8046271952486762,9,0.7,47.635,64571.8,1.972366
Dry Bean Dataset,16,13611,0.8616552399608227,0.8585385192435969,0.8512859900489802,0.8548968731906383,9,0.7,19.054,126384.79,2.237326
Dry Bean Dataset,16,13611,0.8697355533790402,0.8712056616662368,0.8652808057287764,0.8682331259545041,9,0.7,9.527,185393.97,2.517478
Dry Bean Dataset,16,13611,0.7858979067205288,0.6576768742009954,0.680457472,0.6688732630237959,9,0.8,217.76,20893.14,2.011195
Dry Bean Dataset,16,13611,0.8127065736320235,0.7958480870713821,0.7413286124948417,0.7676215210805495,9,0.8,108.88,38544.43,2.065918
Dry Bean Dataset,16,13611,0.8497980168931326,0.8417430898825907,0.8144406389516973,0.8278668218044628,9,0.8,54.44,64477.95,2.16359
Dry Bean Dataset,16,13611,0.8703635695923614,0.8764957140611589,0.8596142981713463,0.8679729311899989,9,0.8,21.776,138466.62,2.443726
Dry Bean Dataset,16,13611,0.8710980536173338,0.8705564935747356,0.8666541886633627,0.8686009582356784,9,0.8,10.888,217620.74,2.795302
Dry Bean Dataset,16,13611,0.7635829662261381,0.633274279,0.6529669220760969,0.6429698508943998,9,0.9,244.98,22868.3,2.194939
Dry Bean Dataset,16,13611,0.7936857562408223,0.767767322,0.7176440056447152,0.7418599901589935,9,0.9,122.49,39434.47,2.249206
Dry Bean Dataset,16,13611,0.8370044052863436,0.816324513,0.7879231887753823,0.801872445,9,0.9,61.245,65318.77,2.341542
Dry Bean Dataset,16,13611,0.8612334801762115,0.8608883000160583,0.8512876841858817,0.8560610755266315,9,0.9,24.498,141834.92,2.640958
Dry Bean Dataset,16,13611,0.8671071953010279,0.8694693655182325,0.868294782,0.8688816768641742,9,0.9,12.249,238600.47,3.077102
Dry Bean Dataset,16,13611,0.7978254481339994,0.7818102829885246,0.7527189713868816,0.7669888734318556,10,0.5,136.1,20325,1.451987
Dry Bean Dataset,16,13611,0.830296797,0.8110926929457049,0.8022534864057521,0.8066488755382868,10,0.5,68.05,36791.22,1.503062
Dry Bean Dataset,16,13611,0.8446958565971202,0.8311571010977652,0.8260580771732735,0.8285997446367108,10,0.5,34.025,64654.73,1.59439
Dry Bean Dataset,16,13611,0.8605642080517191,0.853360611,0.8469659913739361,0.8501512767575846,10,0.5,13.61,146094.34,1.69875
Dry Bean Dataset,16,13611,0.8643843667352337,0.8569891004910364,0.8538840328819912,0.8554337489893191,10,0.5,6.805,202841.47,2.199278
Dry Bean Dataset,16,13611,0.7998163452708907,0.8007714194795538,0.7563636914427311,0.7779343264318951,10,0.6,163.32,20096.04,1.638995
Dry Bean Dataset,16,13611,0.8328741965105602,0.8218988759641667,0.8000187613690318,0.8108112342875665,10,0.6,81.66,34566.13,1.68547
Dry Bean Dataset,16,13611,0.8484848484848485,0.8369812439630671,0.8250283042980575,0.8309617921974004,10,0.6,40.83,65993.25,1.785878
Dry Bean Dataset,16,13611,0.8600550964187328,0.8572506855155954,0.843488836,0.8503140823359628,10,0.6,16.332,130649.38,2.018158
Dry Bean Dataset,16,13611,0.8664830119375574,0.8658306066541546,0.8520844885370711,0.8589025519314447,10,0.6,8.166,187809.64,2.071358
Dry Bean Dataset,16,13611,0.7940744368266406,0.7963371207180897,0.7554507905339239,0.775355321,10,0.7,190.54,19860.29,1.540507
Dry Bean Dataset,16,13611,0.8418217433888345,0.839289192,0.8058883224540679,0.8222497000265474,10,0.7,95.27,34640.37,1.649838
Dry Bean Dataset,16,13611,0.8606758080313418,0.854910832,0.8369282553373922,0.8458239752779623,10,0.7,47.635,62826.04,1.788638
Dry Bean Dataset,16,13611,0.8704701273261508,0.8621617973891695,0.8528955239233496,0.8575036283081052,10,0.7,19.054,126631.33,2.225934
Dry Bean Dataset,16,13611,0.873898139,0.8681449220114364,0.8652659038577768,0.866703022,10,0.7,9.527,194893.12,2.504158
Dry Bean Dataset,16,13611,0.791039295,0.7914957495419358,0.7506057327106461,0.770508626,10,0.8,217.76,20370.74,2.007019
Dry Bean Dataset,16,13611,0.8409842085934631,0.8426453613648687,0.802601003,0.822135854,10,0.8,108.88,35846.82,2.054043
Dry Bean Dataset,16,13611,0.8527359529930224,0.8486434013081121,0.8290808594612917,0.8387480791509989,10,0.8,54.44,65938.48,2.155318
Dry Bean Dataset,16,13611,0.8593463092177746,0.8600684547219567,0.8416809685856247,0.8507753728081936,10,0.8,21.776,135400.37,2.247446
Dry Bean Dataset,16,13611,0.8696290855673889,0.8679371797799024,0.8626595069896492,0.8652902959204838,10,0.8,10.888,226529.73,2.629518
Dry Bean Dataset,16,13611,0.7973568281938326,0.7965464883577695,0.7593139335884403,0.7774847137051311,10,0.9,244.98,22719.1,2.050539
Dry Bean Dataset,16,13611,0.8333333333333334,0.8244873790563841,0.7969679107918919,0.8104941136210234,10,0.9,122.49,37996.18,2.153862
Dry Bean Dataset,16,13611,0.8443465491923642,0.8282965923492547,0.8197738422450291,0.8240131802325195,10,0.9,61.245,66830.5,2.333102
Dry Bean Dataset,16,13611,0.856093979,0.8437283044131171,0.8368300765547569,0.8402650328241601,10,0.9,24.498,138030.39,2.598558
Dry Bean Dataset,16,13611,0.868575624,0.8611330246257882,0.8655492296925997,0.8633354796617626,10,0.9,12.249,245000.66,2.69147
Raisin,7,900,0.8488888888888889,0.8493814943097476,0.8487189111238418,0.8490500734498571,3,0.5,9,1423.99,0.206126
Raisin,7,900,0.8488888888888889,0.848920153,0.8488374390075265,0.848878794,3,0.5,4.5,1510.31,0.17927
Raisin,7,900,0.8488888888888889,0.848920153,0.8488374390075265,0.848878794,3,0.5,2.25,1542.74,0.11255
Raisin,7,900,0.8488888888888889,0.848920153,0.8488374390075265,0.848878794,3,0.5,0.9,1526.04,0.092798
Raisin,7,900,0.8488888888888889,0.848920153,0.8488374390075265,0.848878794,3,0.5,0.45,1541.32,0.092798
Raisin,7,900,0.8361111111111111,0.835836114,0.8359710673549504,0.8359035853310509,3,0.6,10.8,1363.9,0.08795
Raisin,7,900,0.8361111111111111,0.8359365353747377,0.8364038205928719,0.8361701126994042,3,0.6,5.4,1549.47,0.094622
Raisin,7,900,0.8361111111111111,0.8359365353747377,0.8364038205928719,0.8361701126994042,3,0.6,2.7,1510.61,0.098014
Raisin,7,900,0.8361111111111111,0.8359365353747377,0.8364038205928719,0.8361701126994042,3,0.6,1.08,1611.45,0.09863
Raisin,7,900,0.8361111111111111,0.8359365353747377,0.8364038205928719,0.8361701126994042,3,0.6,0.54,1516.44,0.09863
Raisin,7,900,0.8592592592592593,0.8619642068051259,0.8595807726075505,0.8607708398050453,3,0.7,12.6,1318.53,0.093878
Raisin,7,900,0.8555555555555555,0.8559778131693119,0.8556848112379281,0.8558312871256255,3,0.7,6.3,1482.12,0.100574
Raisin,7,900,0.8555555555555555,0.8559778131693119,0.8556848112379281,0.8558312871256255,3,0.7,3.15,1567.86,0.103742
Raisin,7,900,0.8555555555555555,0.8559778131693119,0.8556848112379281,0.8558312871256255,3,0.7,1.26,1687.45,0.104222
Raisin,7,900,0.8555555555555555,0.8559778131693119,0.8556848112379281,0.8558312871256255,3,0.7,0.63,1787.57,0.104222
Raisin,7,900,0.8444444444444444,0.8448427121193132,0.8417587877282325,0.8432979304700813,3,0.8,14.4,1699.49,0.099638
Raisin,7,900,0.8388888888888889,0.8381035340965655,0.8374736057632592,0.8377884515200535,3,0.8,7.2,1343.34,0.106334
Raisin,7,900,0.8388888888888889,0.8381035340965655,0.8374736057632592,0.8377884515200535,3,0.8,3.6,1400.5,0.109502
Raisin,7,900,0.8388888888888889,0.8381035340965655,0.8374736057632592,0.8377884515200535,3,0.8,1.44,1433.18,0.109982
Raisin,7,900,0.8388888888888889,0.8381035340965655,0.8374736057632592,0.8377884515200535,3,0.8,0.72,1544.9,0.109982
Raisin,7,900,0.8666666666666667,0.8704742478327384,0.8616226978596317,0.8660258557700679,3,0.9,16.2,1249.06,0.105398
Raisin,7,900,0.8666666666666667,0.8672699849170438,0.8636137381781981,0.8654379998959002,3,0.9,8.1,1346.02,0.112094
Raisin,7,900,0.8666666666666667,0.8672699849170438,0.8636137381781981,0.8654379998959002,3,0.9,4.05,1514.96,0.115262
Raisin,7,900,0.8666666666666667,0.8672699849170438,0.8636137381781981,0.8654379998959002,3,0.9,1.62,1527.7,0.115742
Raisin,7,900,0.8666666666666667,0.8672699849170438,0.8636137381781981,0.8654379998959002,3,0.9,0.81,1529.09,0.115742
Raisin,7,900,0.8511111111111112,0.8511142721669037,0.8510795914738942,0.8510969314671049,4,0.5,9,1482.41,0.084662
Raisin,7,900,0.8466666666666667,0.8466537610619469,0.8466743051302819,0.8466640329714903,4,0.5,4.5,1567.89,0.090758
Raisin,7,900,0.8466666666666667,0.8466537610619469,0.8466743051302819,0.8466640329714903,4,0.5,2.25,1654.18,0.092774
Raisin,7,900,0.8466666666666667,0.8466537610619469,0.8466743051302819,0.8466640329714903,4,0.5,0.9,1658.53,0.092702
Raisin,7,900,0.8466666666666667,0.8466537610619469,0.8466743051302819,0.8466640329714903,4,0.5,0.45,1654.14,0.092702
Raisin,7,900,0.8444444444444444,0.8462823725981621,0.8459398472999289,0.8461110752835097,4,0.6,10.8,1343.5,0.089822
Raisin,7,900,0.8444444444444444,0.8462823725981621,0.8459398472999289,0.8461110752835097,4,0.6,5.4,1642.08,0.097118
Raisin,7,900,0.8444444444444444,0.8462823725981621,0.8459398472999289,0.8461110752835097,4,0.6,2.7,1681.91,0.09851
